__id,pr_0,w_pr_0,kc_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,spath_top_1_0,spath_top_1_1,spath_top_1_2,spath_top_1_3,spath_top_1_4,spath_top_min_1,w_spath_top_1_0,w_spath_top_1_1,w_spath_top_1_2,w_spath_top_1_3,w_spath_top_1_4,w_spath_top_min_1,spath_top_2_0,spath_top_2_1,spath_top_2_2,spath_top_2_3,spath_top_2_4,spath_top_min_2,w_spath_top_2_0,w_spath_top_2_1,w_spath_top_2_2,w_spath_top_2_3,w_spath_top_2_4,w_spath_top_min_2
9306eff4-9a75-854b-506e-20f1f014bd51,1.3079960630759735,0.9998884525003419,5,56,0,21,5.135768132675543,0.9999051846252905,3.0,2.0,3.0,3.0,3.0,2.0,16.0,10.0,10.0,11.0,14.0,10.0,3.0,2.0,3.0,3.0,3.0,2.0,16.0,10.0,10.0,11.0,14.0,10.0
f98a939e-769e-052a-1559-ddb85657449a,0.28826798922346275,0.622850484375,3,6,0,0,1.1459780719614843,0.622850484375,3.0,4.0,3.0,3.0,4.0,3.0,22.0,18.0,18.0,18.0,20.0,18.0,3.0,4.0,3.0,3.0,4.0,3.0,22.0,18.0,18.0,18.0,20.0,18.0
54c02d31-bf06-a420-a4a2-17011fb96266,0.16678238539903661,0.27749999999999997,2,2,0,0,0.4320188351234624,0.27749999999999997,5.0,5.0,5.0,3.0,5.0,3.0,24.0,19.0,17.0,18.0,20.0,17.0,5.0,5.0,5.0,3.0,5.0,3.0,24.0,19.0,17.0,18.0,20.0,17.0
248f36c1-32f1-4a86-9d16-ff93e8c4e53d,0.33789323219125045,0.7275094749609375,5,8,0,0,1.2958226677865363,0.7275094749609375,3.0,5.0,5.0,5.0,5.0,3.0,19.0,14.0,12.0,13.0,16.0,12.0,3.0,5.0,5.0,5.0,5.0,3.0,19.0,14.0,12.0,13.0,16.0,12.0
c6587f6e-1438-4b1f-9672-07303cd4ff2f,1.2062752980492295,0.9875745823817799,5,27,0,2,3.8395139083674517,0.9894383950245129,4.0,3.0,3.0,3.0,4.0,3.0,17.0,11.0,10.0,10.0,16.0,10.0,4.0,3.0,3.0,3.0,4.0,3.0,17.0,11.0,10.0,10.0,16.0,10.0
7e935269-d93e-4d7a-8c47-6cdf1502ca32,0.16094028749023573,0.38587499999999997,3,3,0,0,0.5892989035026299,0.38587499999999997,3.0,3.0,5.0,4.0,4.0,3.0,24.0,18.0,18.0,19.0,23.0,18.0,3.0,3.0,5.0,4.0,4.0,3.0,24.0,18.0,18.0,19.0,23.0,18.0
4b1985e2-d9fb-4ae8-8980-27e2451cce8e,0.15,0.0,1,0,1,0,0.26061014304808633,0.15,2.0,4.0,4.0,4.0,4.0,2.0,23.0,15.0,16.0,17.0,20.0,15.0,2.0,4.0,4.0,4.0,4.0,2.0,23.0,15.0,16.0,17.0,20.0,15.0
2166d7fe-f230-2f9c-a3df-6616a402d004,0.6536249999999999,0.7683830537167969,3,9,0,0,1.820161689289335,0.8031255956592774,4.0,5.0,5.0,5.0,5.0,4.0,20.0,14.0,14.0,14.0,18.0,14.0,4.0,5.0,5.0,5.0,5.0,4.0,20.0,14.0,14.0,14.0,18.0,14.0
474c9de8-db82-eaeb-5931-00f9c93a58f2,0.5466666666666666,0.7275094749609375,3,8,0,0,1.723832699438799,0.7683830537167969,5.0,5.0,5.0,5.0,5.0,5.0,27.0,23.0,21.0,21.0,25.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,23.0,21.0,21.0,25.0,21.0
e480e3b2-8d5c-1932-2880-6bcfa0ac1a88,0.2129261102099575,0.8031255956592774,5,10,0,3,1.2104226968961782,0.8031255956592774,3.0,3.0,3.0,3.0,3.0,3.0,17.0,14.0,12.0,13.0,17.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,14.0,12.0,13.0,17.0,12.0
1e266862-12c7-cafe-ca2f-bb59514d0115,0.22437499999999996,0.622850484375,5,6,9,7,1.6650848365375386,0.9126457808987484,4.0,4.0,4.0,4.0,4.0,4.0,21.0,14.0,14.0,15.0,19.0,14.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,14.0,14.0,15.0,19.0,14.0
7da6e9ca-485e-1207-fa2e-fa998c822d38,0.31766547053592215,0.7275094749609375,5,8,0,2,1.0850152732363307,0.7275094749609375,3.0,4.0,4.0,4.0,4.0,3.0,21.0,14.0,10.0,15.0,18.0,10.0,3.0,4.0,4.0,4.0,4.0,3.0,21.0,14.0,10.0,15.0,18.0,10.0
a45845b8-537d-7e26-26a0-108ffa231b32,0.28855386363636365,0.47799375,3,4,0,0,0.8438171411355131,0.47799375,3.0,4.0,5.0,4.0,5.0,3.0,24.0,17.0,16.0,18.0,22.0,16.0,3.0,4.0,5.0,4.0,5.0,3.0,24.0,17.0,16.0,18.0,22.0,16.0
a1893515-19f6-4aa0-b9f2-14b8cc2da41e,0.5324999999999999,0.8326567563103858,3,11,0,0,1.8891028641749363,0.8326567563103858,5.0,6.0,5.0,6.0,6.0,5.0,18.0,14.0,13.0,13.0,17.0,13.0,5.0,6.0,5.0,6.0,6.0,5.0,18.0,14.0,13.0,13.0,17.0,13.0
07446a35-9307-4c57-a462-2ff37cabfff6,0.36304778622540257,0.27749999999999997,2,2,0,0,0.407057998137714,0.27749999999999997,5.0,4.0,3.0,3.0,4.0,3.0,24.0,19.0,17.0,18.0,22.0,17.0,5.0,4.0,3.0,3.0,4.0,3.0,24.0,19.0,17.0,18.0,22.0,17.0
3fb7c5ad-09d7-e29d-8edf-4a60be20200f,0.1978125,0.27749999999999997,5,2,10,0,1.8072426781124926,0.857758242863828,4.0,4.0,4.0,4.0,4.0,4.0,20.0,13.0,14.0,14.0,18.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,13.0,14.0,14.0,18.0,13.0
31d4ef43-caea-4f54-b619-38de7392bc96,0.6895495199956743,0.9670543985781628,5,21,0,0,3.296652866231266,0.9719962387914384,3.0,3.0,3.0,4.0,2.0,2.0,21.0,16.0,15.0,16.0,20.0,15.0,3.0,3.0,3.0,4.0,2.0,2.0,21.0,16.0,15.0,16.0,20.0,15.0
a58ceeed-87fa-43b6-9fee-8a8ae11eeb4b,0.15,0.0,1,0,1,0,0.2216734790372693,0.15,4.0,4.0,4.0,4.0,4.0,4.0,24.0,18.0,17.0,17.0,21.0,17.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,18.0,17.0,17.0,21.0,17.0
69f52360-7264-dd6a-fcbd-a9004fe476bc,0.8275270056272599,0.9797672825268142,5,24,0,2,3.287104606743193,0.9797672825268142,3.0,4.0,5.0,5.0,4.0,3.0,19.0,13.0,13.0,13.0,17.0,13.0,3.0,4.0,5.0,5.0,4.0,3.0,19.0,13.0,13.0,13.0,17.0,13.0
c466e886-d163-c906-db95-acf2cbcfe0a4,0.15010625,0.15,1,1,0,0,0.29907174305167045,0.15,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0,3.0,4.0,3.0,5.0,5.0,3.0,26.0,21.0,20.0,18.0,22.0,18.0
ce5c9b12-0a06-870e-cf4a-39d5f7150e19,0.40881598415931775,0.5562946875,2,2,0,0,0.4588070670494153,0.27749999999999997,3.0,3.0,3.0,3.0,3.0,3.0,22.0,15.0,15.0,14.0,19.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,22.0,15.0,15.0,14.0,19.0,14.0
371aab0c-4a4c-509b-72d8-4d131c84c853,0.389351334128995,0.9761968029727226,5,23,0,8,1.91324694496965,0.9761968029727226,3.0,2.0,3.0,3.0,3.0,2.0,16.0,11.0,10.0,11.0,14.0,10.0,3.0,2.0,3.0,3.0,3.0,2.0,16.0,11.0,10.0,11.0,14.0,10.0
4fb55cad-fd7b-7f4e-6438-b8d8e60ac8ab,0.1755,0.15,1,1,0,0,0.3122854754658011,0.15,5.0,5.0,5.0,5.0,5.0,5.0,18.0,14.0,13.0,13.0,16.0,13.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,14.0,13.0,13.0,16.0,13.0
16e70fde-8515-c379-796c-bca70a2cc772,0.16937294087491456,0.15,1,1,0,0,0.2585840537293833,0.15,3.0,4.0,4.0,4.0,4.0,3.0,22.0,17.0,15.0,16.0,18.0,15.0,3.0,4.0,4.0,4.0,4.0,3.0,22.0,17.0,15.0,16.0,18.0,15.0
dc8e7e71-dc1e-48d3-a52a-0e3c0e61851f,0.1863375,0.15,1,1,0,0,0.37678604035721935,0.15,5.0,6.0,5.0,7.0,6.0,5.0,34.0,30.0,25.0,30.0,33.0,25.0,5.0,6.0,5.0,7.0,6.0,5.0,34.0,30.0,25.0,30.0,33.0,25.0
fa4ba452-2531-2ca4-0b1d-5b6701438f19,0.15800727231692455,0.15,1,1,0,0,0.2660809816441526,0.15,3.0,4.0,4.0,5.0,4.0,3.0,23.0,17.0,17.0,18.0,21.0,17.0,3.0,4.0,4.0,5.0,4.0,3.0,23.0,17.0,17.0,18.0,21.0,17.0
0bf43866-50e3-df03-7c25-c0beddd4dd29,0.20829745334246477,0.38587499999999997,3,3,0,0,0.5773077910184811,0.38587499999999997,3.0,3.0,3.0,4.0,4.0,3.0,20.0,16.0,15.0,15.0,19.0,15.0,3.0,3.0,3.0,4.0,4.0,3.0,20.0,16.0,15.0,15.0,19.0,15.0
390fa05e-0677-638b-c0a3-f7d38e5a39b5,0.3401315789473685,0.7683830537167969,5,9,63,2,5.821238652686704,0.9999917174769835,2.0,3.0,2.0,4.0,3.0,2.0,14.0,9.0,10.0,9.0,14.0,9.0,2.0,3.0,2.0,4.0,3.0,2.0,14.0,9.0,10.0,9.0,14.0,9.0
6c792e2c-c90c-fc13-ebed-c8c70cd6b879,0.21375,0.27749999999999997,2,2,0,0,0.4639596256200849,0.27749999999999997,5.0,4.0,4.0,4.0,4.0,4.0,18.0,11.0,11.0,11.0,16.0,11.0,5.0,4.0,4.0,4.0,4.0,4.0,18.0,11.0,11.0,11.0,16.0,11.0
a4ab876b-cf97-dc6d-eab3-a2e07e0cec0a,0.21375,0.15,1,1,0,0,0.3939478793117831,0.15,5.0,5.0,5.0,5.0,4.0,4.0,19.0,15.0,14.0,14.0,19.0,14.0,5.0,5.0,5.0,5.0,4.0,4.0,19.0,15.0,14.0,14.0,19.0,14.0
a0deabdf-806a-16e6-d742-2409d3604115,0.4718404976579966,0.9463535901944439,5,18,0,2,1.859490735483,0.9463535901944439,3.0,4.0,3.0,5.0,4.0,3.0,20.0,12.0,11.0,14.0,15.0,11.0,3.0,4.0,3.0,5.0,4.0,3.0,20.0,12.0,11.0,14.0,15.0,11.0
fd210f1c-df4f-d5d6-ca99-fea804487ea2,0.15341056079144166,0.15,1,1,0,0,0.2523733095175128,0.15,3.0,5.0,5.0,5.0,5.0,3.0,23.0,19.0,17.0,18.0,20.0,17.0,3.0,5.0,5.0,5.0,5.0,3.0,23.0,19.0,17.0,18.0,20.0,17.0
f6bbeddf-ba21-4561-975a-de1e84e2acca,0.15133828551912568,0.27749999999999997,2,2,0,0,0.5216428769807604,0.27749999999999997,5.0,5.0,6.0,6.0,6.0,5.0,28.0,23.0,21.0,22.0,27.0,21.0,5.0,5.0,6.0,6.0,6.0,5.0,28.0,23.0,21.0,22.0,27.0,21.0
95f7443f-ba08-fa8b-372c-1ae0717e06f6,0.18187499999999998,0.38587499999999997,3,3,0,0,0.5666744868707665,0.38587499999999997,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
fc728475-9dbe-50f8-a6e0-7b6a74f71a3e,1.7278418373293827,0.9999998970861926,5,99,0,25,8.020240888898421,0.9999998970861926,3.0,2.0,3.0,3.0,3.0,2.0,15.0,9.0,9.0,10.0,15.0,9.0,3.0,2.0,3.0,3.0,3.0,2.0,15.0,9.0,9.0,10.0,15.0,9.0
ee764187-d201-4b12-a2ed-4dd0bf6ffd5f,0.181875,0.15,1,1,0,0,0.30127749619196353,0.15,6.0,4.0,6.0,6.0,5.0,4.0,19.0,13.0,12.0,13.0,17.0,12.0,6.0,4.0,6.0,6.0,5.0,4.0,19.0,13.0,12.0,13.0,17.0,12.0
f9ffe323-0664-298a-e5ca-1c6069801c40,0.21374999999999997,0.38587499999999997,3,3,0,0,0.5088984912487062,0.38587499999999997,5.0,5.0,5.0,5.0,5.0,5.0,19.0,13.0,13.0,12.0,17.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,13.0,13.0,12.0,17.0,12.0
28a934a8-73b3-423e-8119-bcccd47f3d65,1.5157255027078966,0.9853818616256234,5,26,0,0,3.7779090314954358,0.9875745823817799,3.0,3.0,3.0,3.0,3.0,3.0,20.0,14.0,10.0,15.0,18.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,14.0,10.0,15.0,18.0,10.0
4889274c-3b10-4966-7d04-54714373cd57,0.1793213912370068,0.5562946875,5,5,0,0,0.6525017507523447,0.5562946875,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
18553faa-d230-4232-83ae-4278994a42d9,0.1537458202802645,0.15,1,1,0,0,0.3299531898417424,0.15,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0
4c4b440b-9800-475b-710e-b24a6d3efa5d,0.4049999999999999,0.47799375,3,4,0,0,1.4416510262584663,0.5562946875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
d48d7e63-b16d-490f-8fc0-1c2577f1cbf9,0.15,0.0,1,0,1,0,0.48050482713936626,0.15,5.0,5.0,5.0,6.0,4.0,4.0,31.0,25.0,25.0,24.0,28.0,24.0,5.0,5.0,5.0,6.0,4.0,4.0,31.0,25.0,25.0,24.0,28.0,24.0
88fcdd27-a8d4-4b70-ac61-bd00d5668462,0.20102046674290766,0.7275094749609375,5,8,0,0,0.901319853320317,0.7275094749609375,3.0,3.0,3.0,3.0,4.0,3.0,18.0,16.0,14.0,15.0,20.0,14.0,3.0,3.0,3.0,3.0,4.0,3.0,18.0,16.0,14.0,15.0,20.0,14.0
830dff39-4720-fdf4-4db0-a0fb2f195522,0.15673088810228233,0.15,1,1,0,0,0.2893336836516146,0.15,5.0,4.0,5.0,5.0,5.0,4.0,22.0,17.0,18.0,18.0,23.0,17.0,5.0,4.0,5.0,5.0,5.0,4.0,22.0,17.0,18.0,18.0,23.0,17.0
2548f728-0230-4d65-85e4-f558fa81bee1,0.15673928571428572,0.15,1,1,0,0,0.3184774177830251,0.15,5.0,5.0,5.0,3.0,5.0,3.0,28.0,23.0,24.0,23.0,25.0,23.0,5.0,5.0,5.0,3.0,5.0,3.0,28.0,23.0,24.0,23.0,25.0,23.0
f23d948c-d622-14ca-8473-d1c7c2756ef2,0.22012500000000002,0.622850484375,4,6,0,0,0.8298047281153746,0.622850484375,4.0,4.0,5.0,5.0,5.0,4.0,18.0,12.0,12.0,13.0,16.0,12.0,4.0,4.0,5.0,5.0,5.0,4.0,18.0,12.0,12.0,13.0,16.0,12.0
5c916234-4d2c-4730-a283-2ce70a63c4d3,0.16135546875,0.15,1,1,0,0,0.39132046413172916,0.15,5.0,5.0,5.0,5.0,6.0,5.0,30.0,24.0,23.0,23.0,26.0,23.0,5.0,5.0,5.0,5.0,6.0,5.0,30.0,24.0,23.0,23.0,26.0,23.0
7bcdb0f5-b9e6-4c25-8930-1baa3de2a2d9,0.34563051326266175,0.8326567563103858,5,11,0,4,1.5090731692679413,0.8326567563103858,3.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,12.0,12.0,17.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,12.0,12.0,17.0,12.0
f0e35683-7545-8dd0-011d-e593de0130ed,0.7095820624003188,0.9368865766993457,5,17,0,0,2.635690444242173,0.9368865766993457,4.0,5.0,5.0,5.0,5.0,4.0,21.0,17.0,15.0,16.0,20.0,15.0,4.0,5.0,5.0,5.0,5.0,4.0,21.0,17.0,15.0,16.0,20.0,15.0
6c382d06-c349-f9f7-6071-fe7c293327f5,0.1925,0.15,5,1,11,1,1.528607843272405,0.8790945064342538,4.0,4.0,4.0,2.0,4.0,2.0,21.0,15.0,14.0,15.0,20.0,14.0,4.0,4.0,4.0,2.0,4.0,2.0,21.0,15.0,14.0,15.0,20.0,14.0
b5bae8f5-46f7-def7-ab75-277b095d7734,0.2471428571428571,0.622850484375,5,6,1,4,0.9814654980082319,0.67942291171875,5.0,4.0,4.0,3.0,5.0,3.0,18.0,10.0,13.0,11.0,16.0,10.0,5.0,4.0,4.0,3.0,5.0,3.0,18.0,10.0,13.0,11.0,16.0,10.0
d8626da8-76d2-fda4-357c-d6128191b7bd,0.1659375,0.15,1,1,0,0,0.33972726261891284,0.15,5.0,6.0,6.0,6.0,6.0,5.0,22.0,19.0,19.0,19.0,21.0,19.0,5.0,6.0,6.0,6.0,6.0,5.0,22.0,19.0,19.0,19.0,21.0,19.0
202181a6-a01c-4755-9d95-a9d20ce62261,1.1387383845763488,0.9797672825268142,5,24,1,7,2.9238500884458003,0.9828021901477921,3.0,3.0,3.0,4.0,4.0,3.0,18.0,14.0,10.0,14.0,18.0,10.0,3.0,3.0,3.0,4.0,4.0,3.0,18.0,14.0,10.0,14.0,18.0,10.0
a90068b2-647f-4662-b6cb-f9f509b9d3be,0.15,0.0,1,0,1,0,0.33164243992317055,0.15,4.0,4.0,4.0,5.0,4.0,4.0,27.0,21.0,21.0,22.0,25.0,21.0,4.0,4.0,4.0,5.0,4.0,4.0,27.0,21.0,21.0,22.0,25.0,21.0
9d0a17dd-c955-4a39-9e15-b25f25df5a7c,0.15796875,0.15,1,1,0,0,0.3189848316417211,0.15,4.0,4.0,5.0,5.0,4.0,4.0,27.0,22.0,20.0,21.0,25.0,20.0,4.0,4.0,5.0,5.0,4.0,4.0,27.0,22.0,20.0,21.0,25.0,20.0
ac0dd5a4-8209-bff5-6f84-f3d66665506d,0.29074038461538465,0.47799375,3,4,0,0,1.1936879825363735,0.47799375,4.0,5.0,5.0,5.0,5.0,4.0,29.0,25.0,24.0,24.0,27.0,24.0,4.0,5.0,5.0,5.0,5.0,4.0,29.0,25.0,24.0,24.0,27.0,24.0
501ec787-b977-a948-099e-bce4d7325780,0.27749999999999997,0.15,1,1,0,0,1.0,1.0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
bb0e8d70-1444-e1be-bfee-f9e3d09f093d,0.4586666716375114,0.9894383950245129,5,28,0,7,2.4111042941608214,0.9894383950245129,1.0,3.0,3.0,3.0,3.0,1.0,16.0,9.0,10.0,11.0,14.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,16.0,9.0,10.0,11.0,14.0,9.0
b71a8207-6013-8f9b-b445-ad0f591579e5,0.5325,0.7683830537167969,3,9,0,0,1.8833020525169322,0.7683830537167969,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
fa181b5d-9802-a109-72bd-e15047683044,0.15238969325376608,0.15,1,1,0,0,0.2939941464962643,0.15,3.0,5.0,5.0,5.0,4.0,3.0,26.0,20.0,20.0,20.0,16.0,16.0,3.0,5.0,5.0,5.0,4.0,3.0,26.0,20.0,20.0,20.0,16.0,16.0
8ced4654-4b41-445d-9ba9-724c653c0580,0.676439259504232,0.9612404689154856,5,20,0,4,2.813807165334931,0.9612404689154856,3.0,4.0,5.0,5.0,5.0,3.0,24.0,18.0,18.0,17.0,21.0,17.0,3.0,4.0,5.0,5.0,5.0,3.0,24.0,18.0,18.0,17.0,21.0,17.0
fe726c13-8800-4d86-8578-c6cbbe3f341c,0.40499999999999997,0.622850484375,3,6,0,0,1.4416510262584659,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
93f5383a-201c-4315-afd0-4592342a38f1,0.15738221502648192,0.47799375,4,4,0,0,0.7436995941292859,0.47799375,3.0,3.0,3.0,3.0,4.0,3.0,20.0,17.0,13.0,14.0,18.0,13.0,3.0,3.0,3.0,3.0,4.0,3.0,20.0,17.0,13.0,14.0,18.0,13.0
9162a50e-33c5-4ee7-8356-bb42daa197be,0.1547222222222222,0.15,1,1,0,0,0.3303800097404055,0.15,5.0,5.0,5.0,5.0,4.0,4.0,28.0,24.0,21.0,23.0,26.0,21.0,5.0,5.0,5.0,5.0,4.0,4.0,28.0,24.0,21.0,23.0,26.0,21.0
d6d62e1a-5885-1739-45af-62058f166374,0.9937216125738366,0.9975537533077282,5,37,0,9,3.622404789451423,0.9975537533077282,2.0,4.0,3.0,3.0,3.0,2.0,15.0,10.0,7.0,11.0,15.0,7.0,2.0,4.0,3.0,3.0,3.0,2.0,15.0,10.0,7.0,11.0,15.0,7.0
5910fe16-0786-7d19-ac17-016d901ef4b1,1.1941407150444723,0.9966141914293816,5,35,0,12,4.412056333065332,0.9971220627149744,3.0,2.0,3.0,3.0,2.0,2.0,17.0,12.0,12.0,11.0,17.0,11.0,3.0,2.0,3.0,3.0,2.0,2.0,17.0,12.0,12.0,11.0,17.0,11.0
78bd5f7d-890d-4b37-238a-d7dd472cee3d,0.3924432453559426,0.622850484375,5,6,0,0,0.73730188370684,0.622850484375,3.0,3.0,3.0,3.0,3.0,3.0,19.0,14.0,12.0,13.0,17.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,14.0,12.0,13.0,17.0,12.0
a5b92295-b856-27c3-6734-75a68238e213,0.18477272727272728,0.38587499999999997,3,3,0,0,0.5507044885417465,0.38587499999999997,5.0,5.0,6.0,6.0,5.0,5.0,20.0,14.0,13.0,14.0,18.0,13.0,5.0,5.0,6.0,6.0,5.0,5.0,20.0,14.0,13.0,14.0,18.0,13.0
6779b0d0-7400-cad7-c6a3-254dc01625b8,0.17124999999999999,0.15,1,1,0,0,0.3143997340715421,0.15,4.0,5.0,5.0,5.0,6.0,4.0,20.0,15.0,15.0,14.0,18.0,14.0,4.0,5.0,5.0,5.0,6.0,4.0,20.0,15.0,15.0,14.0,18.0,14.0
1d1cf57f-572f-4625-884d-4010224bc22e,0.4893359375,0.67942291171875,3,4,0,0,0.977736162575277,0.5562946875,5.0,4.0,4.0,6.0,5.0,4.0,23.0,17.0,18.0,18.0,21.0,17.0,5.0,4.0,4.0,6.0,5.0,4.0,23.0,17.0,18.0,18.0,21.0,17.0
64c6b629-e29b-47ca-9d1a-142de9c4e03c,0.40499999999999997,0.622850484375,3,6,0,0,1.4416510262584659,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
